id,event_id,link,title,date,state,deaths,potential_death,false_alarm,description,deaths_binary,break,filename
434,465,https://web.archive.org/web/20150417085345/http://mp3.911dispatch.com.s3.amazonaws.com/greensboro_homicide_911.mp3,Homicide,12/14,North Carolina,1.0,1.0,0.0,"– In Dec. 2014 a woman dialed 911 from her Greensboro (NC) home to say that she had exchanged gunfire with her husband, and that her husband had been hit. The two got into a dispute and the woman, a retired Greensboro police lieutenant, fatally shot her husband.",1,13.0,911_first6sec/call_465_0.wav
435,466,https://web.archive.org/web/20150417085345/http://mp3.911dispatch.com.s3.amazonaws.com/seminolecounty_kidnapping_911.mp3,Kidnapping,12/14,Florida,0.0,0.0,0.0,"– In Dec. 2014 a Seminole County (Fla.) man was kidnapped from a Wal-Mart parking lot, driven around for hours and robbed. The suspects took Jardin Delman to a senior care facility, tied him up in a bathroom and left. He was discovered by employees, who dialed 911.",0,16.0,911_first6sec/call_466_0.wav
436,467,https://web.archive.org/web/20150417085345/http://mp3.911dispatch.com.s3.amazonaws.com/cherokee_county_pond_911.mp3,Car in water,12/14,Georgia,1.0,1.0,0.0,"– In Dec. 2014 a woman in Cherokee County (Geo.) was delivering newspapers at 4:15 a.m. when her car ran into a pond. She dialed 911 and talked to a dispatcher for about one minute before her cellular phone died. The woman gave her location, but it wasn’t listed in CAD. Read more",1,12.0,911_first6sec/call_467_0.wav
437,468,https://web.archive.org/web/20150417085345/http://mp3.911dispatch.com.s3.amazonaws.com/phoenix_murder_911.mp3,dial 911,1/15,Arizona,1.0,1.0,0.0,"Murder – In Jan. 2015 a man stabbed his 12 year-old brother to death, walked to a Circle K and used a stranger’s cellular phone to",1,29.0,911_first6sec/call_468_0.wav
438,469,https://web.archive.org/web/20150417085345/http://mp3.911dispatch.com.s3.amazonaws.com/monterey_county_cpr_911.mp3,CPR 911 call,12/13,California,0.0,1.0,0.0,"– In Dec. 2013 a woman dialed 911 when her husband went unconscious, and reached a Monterey (Calif.) EMS dispatcher Sandra Hamlton, who gave the woman CPR instructions. Read more",0,11.0,911_first6sec/call_469_0.wav
439,470,https://web.archive.org/web/20150417085345/http://mp3.911dispatch.com.s3.amazonaws.com/newbritain_robbery_911.mp3,bomb bank robbery,2/15,Connecticut,0.0,1.0,0.0,"– In Feb. 2015 robbers invaded a bank executive’s home in New Britain (Conn.), held the family hostage, and strapped a device to the executive, saying it was a bomb. The man managed to dial 911 for help.",0,12.0,911_first6sec/call_470_0.wav
440,471,https://web.archive.org/web/20150417085340/http://www.911dispatch.com/reference/phoenix_dog_911.mp3,Dog attack on 911,11/08,Arizona,0.0,1.0,0.0,"– In Nov. 2008 a Phoenix woman was attacked and mauled by two pit bull dogs. A passerby dialed 911 to report that a “man” was being attacked, and that the dogs had pulled off all his clothes. The 911 includes the officers arriving and shooting the dogs. Victim Carol Corona recovered with serious arm injuries.",0,0.0,911_first6sec/call_471_0.wav
441,472,https://web.archive.org/web/20150417085340/http://www.911dispatch.com/reference/palmdesert_shooting_911.mp3,Shopping mall shooting,11/08,California,1.0,1.0,0.0,"– In Nov. 2008 two women at a Palm Desert (Calif.) Toys R Us became involved in a dispute. At some point their two husbands joined the dispute, and one pulled a handgun and shot the other. Someone dialed 911 and reached the Riverside County sheriff’s comm center.",1,12.0,911_first6sec/call_472_0.wav
442,473,https://web.archive.org/web/20150417085340/http://www.911dispatch.com/reference/fayetteville_shooting_radio.mp3,Officer shooting,12/08,North Carolina,1.0,1.0,0.0,"– In Dec. 2008 a Fayetteville (NC) officer responded to 911 calls of hearing loud reports. Shortly after arriving, he radioed for EMS for a suspect who had been shot, and who later died.",1,66.0,911_first6sec/call_473_0.wav
443,474,https://web.archive.org/web/20150417085340/http://mp3.911dispatch.com.s3.amazonaws.com/warrencounty_murder_911.mp3,Murder victim,12/08,New Jersey,1.0,1.0,0.0,"– In Dec. 2008 a Warren County (NJ) woman found her father, Arthur Seiple on the floor of his condo, and dialed 911 to report he was all bloody. During the call Berit Osborne discovered that his throat was slashed, and said he had been murdered. Rachel Atkinson, 26, has been arrested for the murder.",1,6.0,911_first6sec/call_474_0.wav
444,475,https://web.archive.org/web/20150417085340/http://www.911dispatch.com/reference/garner_baby_911.mp3,Baby reported dead,11/08,North Carolina,0.0,0.0,0.0,– In Nov. 2008 a Garner (NC) woman dialed 911 to report that the family had found her toddler grandson dead inside the apartment closet of her son. The baby had been reported missing weeks earlier. The mother was arrested as a suspect. Read more,0,20.0,911_first6sec/call_475_0.wav
445,476,https://web.archive.org/web/20150417085340/http://www.911dispatch.com/reference/vale_shooting_911.mp3,Burglar is shot,12/08,North Carolina,1.0,1.0,0.0,"– In Dec. 2008 a Vale (NC) resident saw a burglary at the nearby Randy Willis Grocery, called the store owner, and then dialed 911 when she saw Willis arrive and encounter the two burglars. Willis shot and killed one suspect, and his son also dialed 911 to report the shooting to Lincoln County 911 on this logging tape.",1,9.0,911_first6sec/call_476_0.wav
446,477,https://web.archive.org/web/20150417085340/http://www.911dispatch.com/reference/cayleeanthony_skull_911.mp3,Worker finds skull,12/08,Florida,0.0,0.0,0.0,"– In Dec. 2008 a utility worker in Orange County (Fla.) dialed 911 after he discovered a human skull inside a plastic bag, about 1/4-mile away from the home of Caylee Anthony, a 3 year-old girl who has been missing for several months. Orange County sheriff’s deputies had already arrested her mother Casey Anthony based on circumstantial evidence in the high-profile case.",0,4.0,911_first6sec/call_477_0.wav
447,478,https://web.archive.org/web/20150417085340/http://www.911dispatch.com/reference/westpalmbeach_murder_911.mp3,Woman murdered,12/08,Florida,1.0,1.0,0.0,"– In Dec. 2008 Gloria Williams dialed 911 in West Palm Beach (Fla.) to say that her daughter’s ex-boyfriend was in violation of a restraining order by coming to their apartment, and that he was threatening them with a gun. Daughter Laronda Becker came on the phone, and within 4 minutes Reginald Johnson forced his way into the room and shot Becker to death, and then shot himself (not fatally). Listen to the timing and content of the calltaker’s questions. Read about the incident",1,6.0,911_first6sec/call_478_0.wav
448,480,https://web.archive.org/web/20150417085340/http://www.911dispatch.com/reference/gulfport_robbery_911.mp3,Shop owners shot,12/08,Florida,0.0,1.0,0.0,"– In Dec. 2008 a Gulfport (Fla.) convenience store was robbed by two hooded suspects, and two employees were shot in front of a trio of their children. The 11 year-old son of the store owner dialed 911 for help in this 911 call.",0,19.0,911_first6sec/call_480_0.wav
449,481,https://web.archive.org/web/20150417085340/http://mp3.911dispatch.com.s3.amazonaws.com/covina_murder_911.mp3,Shooting &amp; arson fire,12/08,California,10.0,1.0,0.0,"– In Dec. 2008 Bruce Pardo dressed as Santa Claus and drove to his ex-wife’s home, knocked on the door and began shooting the occupants attending a family holiday party. He also sprayed flammable liquid from a device, setting the house on fire. Nine persons were killed, and Pardo then drove to his brother’s house and fatally shot himself. Covina PD released logging tapes of the 911 calls describing what had happened.",1,5.0,911_first6sec/call_481_0.wav
450,482,https://web.archive.org/web/20150417085340/http://www.911dispatch.com/reference/raleigh_shooting_911.mp3,Child accidentally shot,12/08,North Carolina,1.0,1.0,0.0,"– In Dec. 2008 a 3 year-old Raleight (NC) boy was accidentally shot as he played with his father’s handgun. Eric Hinton was jailed on involuntary manslaughter and gun charges in the death of his son Pharrell Hinton. The child’s brother dialed 911, but quickly handed the phone to Eric Hinton.",1,7.0,911_first6sec/call_482_0.wav
451,483,https://web.archive.org/web/20150417085340/http://www.911dispatch.com/reference/topeka_coldwater_911.mp3,Icy pond rescue,12/08,Kansas,0.0,1.0,0.0,– In Dec. 2008 10 year-old Anthony Akins-Bomhoff fell through the ice at a Topkea (Kan.) park pond while trying to retrieve a remote control airplane. His 7 year-old brother grabbed a cellular phone to dial 911 for help. Anthony was rescued and was successfully treated at a hospital.,0,13.0,911_first6sec/call_483_0.wav
452,484,https://web.archive.org/web/20150417085340/http://www.911dispatch.com/reference/putnamcounty_murder_911.mp3,Murder 911 call,12/08,Florida,1.0,1.0,0.0,"– In Dec. 2008 Putnam County (Fla.) sheriff’s deputies arrested Clint Horvatt for the murder of his wife-to-be. He claimed she was killed during a roadside robbery attempt, but deputies later learned he hired another man to kill his fiancé, and that he buried the couple’s wallet and purse in his back yard. They say he lied when he called 911 to report the incident and made up the information he gave to the dispatcher.",1,0.0,911_first6sec/call_484_0.wav
453,485,https://web.archive.org/web/20150417085340/http://www.911dispatch.com/reference/laportecounty_shooting_911.mp3,Accidental shooting,12/08,Indiana,0.0,1.0,0.0,"– In Dec. 2008 LaPorte County (Ind.) prosecutor Jennifer Evans was grazed by a bullet accidentally fired while she and her husband were handling a firearm. She was struck in the head but wasn’t seriously injured. The two were retrieving guns they had hidden from a babysitter and their children when they went out for the evening. The first call is from the husband, and the second call is the dispatcher calling him back.",0,13.0,911_first6sec/call_485_0.wav
454,486,https://web.archive.org/web/20150417085340/http://www.911dispatch.com/reference/wilmington_assault_911.mp3,Hammer beating,12/08,North Carolina,0.0,1.0,0.0,"– In Dec. 2008 a Onslow County (NC) man dialed 911 from home to say an intruder had attacked him with a knife and then struck his wife with a hammer. Sheriff’s deputies investigated the incident, but concluded that Jonathan Gould, a Marine corporal, had lied about the incident during and after the 911 call. They arrested him for assault, while his wife slowly recovered in a hospital.",0,9.0,911_first6sec/call_486_0.wav
455,487,https://web.archive.org/web/20150417085340/http://mp3.911dispatch.com.s3.amazonaws.com/defuniaksprings_shooting_911.mp3,Quick-draw shooting,1/09,Florida,1.0,1.0,0.0,"– In Jan. 2009 a Walton County (Fla.) man and his ex-wife were allegedly practicing their quick-draw at 3 a.m., he with a .45-cal. and she with a .38-cal. handgun. The man, Ricky Wells, 59, was shot in the head and died. Sue Wells is a suspect. During her 14-minute call, she put the phone down and wailed, as the dispatcher tried to call her back to the line.",1,6.0,911_first6sec/call_487_0.wav
456,488,https://web.archive.org/web/20150417085340/http://www.911dispatch.com/reference/fairborn_cpr_911.mp3,CPR 911 call,1/09,Ohio,1.0,1.0,0.0,"– In Jan. 2009 a Fairborn (Ohio) man dialed 911 when his girlfriend’s 2 year-old went unconscious. Fairborn dispatcher “Ward” attempted to give him CPR instructions, but the man was frantic. Juliana Berry was taken to a hospital, where she died two days later. Police are awaiting a coroner’s report before considering any charges.",1,10.0,911_first6sec/call_488_0.wav
457,489,https://web.archive.org/web/20150417085340/http://www.911dispatch.com/reference/portagecounty_burglary_911.mp3,Burglary at gunpoint call,1/09,Indiana,0.0,1.0,0.0,"– In Jan. 2009 a Portage County (Ind.) woman dialed 911 when a man broke into her home, and she grabbed a gun and held him until police arrived. The man claimed to have been chased by gang members and was seeking shelter. The woman dialed 911 while holding the man on the floor until police arrive to yell, “Get down!”",0,5.0,911_first6sec/call_489_0.wav
458,490,https://web.archive.org/web/20150417085340/http://mp3.911dispatch.com.s3.amazonaws.com/pierson_burned_911.mp3,Burn victim 911,1/09,Florida,0.0,1.0,0.0,"– In Jan. 2009 a Pierson (Fla.) 17 year-old girl, Ana Diaz, accidentally burned herself with flaming gasoline at a bonfire. She had to dial 911 herself because her relatives did not speak English. Volusia County dispatchers spoke to her for 8 minutes while EMS units responded.",0,21.0,911_first6sec/call_490_0.wav
459,491,https://web.archive.org/web/20150417085340/http://www.911dispatch.com/reference/santacruz_baby_911.mp3,Baby delivery,1/09,California,0.0,1.0,0.0,"– In Jan. 2009 Boulder Creek (N. Calif.) resident Sarah Wildflower couldn’t make it to the hospital to have her baby, and Santa Cruz Consolidated Communications dispatcher Bill Burnett gave the father-to-be instructions on delivering the baby on the front porch of their home.",0,3.0,911_first6sec/call_491_0.wav
460,492,https://web.archive.org/web/20150417085340/http://www.911dispatch.com/reference/utah_refinery_911.mp3,Refinery fire,1/09,Utah,0.0,1.0,0.0,"– In Jan. 2009 a petroleum tank at the Silver Eagle Refinery in Woods Cross (Utah) caught fire, prompting an employee to dial 911 for help. The fire in a 10,000-gallon gasoline tank critically injured four employees.",0,6.0,911_first6sec/call_492_0.wav
461,493,https://web.archive.org/web/20150417085340/http://mp3.911dispatch.com.s3.amazonaws.com/zimmermann_boyfriend_911.mp3,Zimmermann boyfriend 911,4/08,Wisconsin,1.0,1.0,0.0,"– In April 2008 Jordan Gonnering returned to his girlfriend’s Madison (Wisc.) apartment to find the door kicked in and Brittany Zimmermann shot to death. He dialed 911 for help and spoke to an unnamed Dane County dispatcher. Someone from the apartment had dialed 911 one hour earlier, and the call was cut off. But county dispatcher Rita Gahagan failed to call back the number or send police to investigate. In Jan. 2009 police released this edited logging tape of Gonnering’s call. A judge has agreed with police to keep the first call confidential, and has ordered it not be released to the media.",1,56.0,911_first6sec/call_493_0.wav
