id,link,title,date,state,civilian_initiated,deaths,potential_death,false_alarm,description,file_name
427,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/sacramento_drowning_911.mp3,Drowning,3/13,California,1,1,1,0,"– In March 2013 a woman accidentally drove into the Sacramento River (N. Calif.). She dialed 911, and spoke Punjabi to the CHP dispatcher. A translator narrowed down where the incident occurred, but rescuers were unable to save Mussarat Chaudhary.",call_427.mp3
428,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/north_plains_shooting_911.mp3,Shooting,4/14,Oregon,1,1,1,0,– In April 2014 a man in Washington County (Ore.)  threatened his girlfriend and shot the girlfriend’s adult son. The woman and son fled to a neighbor’s house and dialed 911. Brian Olson then barricaded himself inside the house and eventually set it on fire.,call_428.mp3
429,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/cleveland_infant_cpr_911.mp3,Infant CPR,4/14,Ohio,1,1,1,0,"– In April 2014 a man dialed 911 in Cleveland (Ohio) to report his 2 month-old daughter was unconscious. The dispatcher gave Brandon Moss instructions for CPR while EMS units responded. Police later said the infant died of blunt force trauma, and issued a warrant for Moss.",call_429.mp3
430,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/dana_point_fire_911.mp3,Fire,4/14,California,1,0,1,0,"– In April 2014 a woman dialed 911 from her Dana Point (S. Calif.) home to report it was on fire and she was trapped on an upper floor. An Orange County Fire Authority dispatcher talked the woman through the incident, until neighbors raised a ladder and rescued her.",call_430.mp3
431,https://web.archive.org/web/20150417085337/http://www.news-record.com/news/crime/article_cfe40c3c-b5e0-11e3-9dc4-0017a43b2370.html,Murders &amp; suicide,3/14,North Carolina,1,1,1,0,"– In March 2014 a Greensboro (NC) man went on a rampage, shooting and beating two women to death and injuring a third, before he committed suicide. Menice Montell Smith drove to the homes of various people he knew in one way or another, and several of the people dialed 911 to report his odd behavior. By the time police determined what was occurring, Smith was still on the move. Police spotted him and pursued him. Smith’s car crashed into a tree and he then shot himself.",
432,https://web.archive.org/web/20150417085337/http://lang.presstelegram.com/video/crash-orland/index.asp,Bus crash,4/14,California,1,10,1,0,"– In April 2014 a chartered bus collided with a Fed-Ex tractor-trailer on Interstate 5 near Orland (N. Calif.), killing several people. Motorists and victims dialed 911 for help after the crash.",
433,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/fayetteville_murder_apr2014_911.mp3,Murders,4/14,North Carolina,1,2,1,0,"– In April 2014 a Fayetteville (NC) man found two persons dead inside an apartment, and dialed 911. Jacoy Mahorn and Shaniqua Simmons were declared dead at the scene of gunshots.",call_433.mp3
434,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/kennesaw_shootings_911.mp3,Murders-Suicide,5/14,Georgia,1,1,1,0,"– In May 2014 a Fedex employee came into the Kennesaw (Geo.) distribution facility with a shotgun and began shooting other employees. Six people were seriously wounded before Geddy Kramer fatally shot himself. Several people dialed 911, including Christopher Sparkman on this call.",call_434.mp3
435,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/queens_murders_911.mp3,Murders,9/11,New York,1,2,1,0,"– In Sept. 2011 a man and woman were murdered in their Queens (NY) home. Rosie Jaggarnauth dialed 911 for help, and later her adult son Shane also called to say he’d been shot. Police later arrested the son for murder, saying it was part of a robbery scheme. He went to trial in May 2014.",call_435.mp3
436,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/deltona_autistic_911.mp3,Injury 911 call,5/14,Florida,1,0,1,0,– In May 2014 a mother in Deltona (Fla.) fell and went unconscious. Her 7 year-old autistic son dialed 911 for help and a Volusia County sheriff’s dispatcher stayed on the line for 11 minutes as EMS responded.,call_436.mp3
437,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/staten_island_fire_911.mp3,Convent fire,5/14,New York,1,0,1,0,"– In May 2014 a fire occurred in a covent building on Staten Island (NY). An occupant dialed 911 for help, but the dispatcher had trouble entering the address given by the caller into CAD. Meanwhile, one person jumped from the second floor and was seriously injured.",call_437.mp3
438,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/hanscom_airport_crash_911.mp3,Jet plane crash,5/14,Massachusetts,1,7,1,0,"– In May 2014 a Gulfstream IV private jet crashed during take-off at Hanscom Airport (Bedford, Mass.), killing all seven on board. The plane landed at the end of runway 11, adjacent to a residential area. Several people called to report the crash.",call_438.mp3
439,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/hollywood-fla_burglary_2014_911.mp3,Burglary,6/14,Florida,1,0,1,0,"– In June 2014 a 14 year-old Hollywood (Fla.) boy dialed 911 when he heard someone breaking into his home. The youth stayed on the phone for 10 minutes as officers responded, finally arresting the suspect and finding the caller.",call_439.mp3
440,https://web.archive.org/web/20150417085337/http://pdf.911dispatch.com.s3.amazonaws.com/gaston_county_cpr.mp3,CPR,6/14,North Carolina,1,0,1,0,"– In June 2014 a person dialed 911 in Gaston County (NC) and reported a man wasn’t breathing. Dispatcher Krystal Peninger gave the caller CPR instructions, and stayed on the phone until a deputy arrived to take over CPR. The man revived and was taken to a hospital.",call_440.mp3
441,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/lake_oswego_murder_911.mp3,911 murder confession,6/12,Oregon,1,2,1,0,"– In June 2012 a Lake Oswego (Ore.) man dialed 911 and spoke to a Clackamas County dispatcher for 20 minutes, saying he had used a .308-cal. rifle to kill his wife and nephew. Adrien Wallace was convicted in June 2014 and sentenced to life in prison.",call_441.mp3
442,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/seattle_pacific_univ_911_1.mp3,Multiple shootings,6/14,Washington,1,1,1,0,"– In June 2014 a man with a shotgun entered Seattle Pacific University (Wash.) and shot several people, one fatally. Several people dialed 911 for help, and police released three of the calls. The suspect, Aaron Ybarra was disarmed by the building’s unarmed monitor, and arrested.",call_442.mp3
443,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/fort-myers_lightning_911.mp3,Lightning strike,7/14,Florida,1,1,1,0,"– In July 2014 lightning struck two people on a Fort Myers (Fla.) beach, and someone dialed 911 for help.",call_443.mp3
444,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/venice_plane-crash_911.mp3,Light plane crash,7/14,Florida,1,2,1,0,"– In July 2014 a single-engine plane pilot declared an emergency, and then landed on the beach adjacent to the Venice (Fla.) airport. Both occupants were only slightly injured. However, a man and his 9 year-old daughter walking along the beach were struck by the plane and killed. The first 911 came from the Venice airport tower, another from a beach-goer who reported the plane occupants were alive, and another call from the family of the man and girl.",call_444.mp3
445,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/rossmoor_burglary_911.mp3,Burglary,7/14,California,1,0,1,0,– In July 2014 a 14 year-old girl was home alone in Rossmoor (S. Calif.) when burglars arrived. She dialed 911 and an Orange County sheriff’s dispatcher kept her on the line while deputies responded. Two teens were arrested.,call_445.mp3
446,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/tallahassee_murder2014_911.mp3,Murder,7/14,Florida,1,1,1,0,"– In July 2014 a noted Florida State University professor was shot and killed in the garage of his home. He was discovered by a neighbor, who dialed 911 for help. Within 3 weeks police admitted that the calltaker had mistaken the location, contributing to a 15-minute response time by police, and 19-minute by EMS.",call_446.mp3
447,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/wilmington_robbery_911.mp3,Robbery,8/14,North Carolina,1,0,1,0,– In August 2014 the Family Dollar store in Wilmington (NC) was robbed by a suspect who pistol-whipped them. An employee dialed 911 for help.,call_447.mp3
448,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/longview-wa_shooting_911.mp3,Shooting,8/14,Washington,1,1,1,0,"– In August 2014 a 10 year-old girl dialed 911 in Longview (Wash.) to say her mother had been shot by her father. A Cowlitz County sheriff’s dispatcher talked to the girl for six minutes as deputies responded. Chante Millian survived, but her husband died of a self-inflicted gunshot wound. The girl was unhurt.",
449,https://web.archive.org/web/20150417085337/http://pdf.911dispatch.com.s3.amazonaws.com/windham_shooting_911_transcript.pdf,Officers shooting,4/14,Maine,1,1,1,0,"– In April 2014 a woman in Windham (Maine) dialed 911 to report her 66 year-old husband was suicidal. A Cumberland County Regional Communications Center dispatcher talked to Vicki McKenney and obtained information about Stephen McKenney. When officers arrived, they confronted Stephen armed with a handgun, and fatally shot him. (transcript as PDF file)",
450,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/arizona_range_shooting_911.mp3,Gun range shooting,8/14,Nevada,1,1,1,0,– In Aug. 2014 a Nevada gun rangemaster was shot and killed while supervising a 9 year-old girl who was using a full-auto weapon.,call_450.mp3
451,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/charleston_county_murder_911.mp3,Shooting,9/14,South Carolina,1,1,1,0,– In Sept. 2014 a woman in Charleston County (SC) dialed 911 to report that a relative was unconscious and lying in the roadway. She provided few other details as the sheriff’s dispatcher attempted to obtain information.,call_451.mp3
452,https://web.archive.org/web/20150417085337/http://pdf.911dispatch.com.s3.amazonaws.com/muskegon_shooting_911.mp3,Shooting CPR,6/15,Michigan,1,1,1,0,"– In June 2015 Rebekah Bletsch was out jogging in Muskegon (Mich.) when she was shot several times in the head. The case remains unsolved, but in Feb. 2015 investigators released the logging tape of the 911 that a passing couple made when they found Ms. Bletsch in the roadway. They tried to treat the victim as EMS units responded.",call_452.mp3
453,https://web.archive.org/web/20150417085337/http://pdf.911dispatch.com.s3.amazonaws.com/guilford_county_murder_911.mp3,Murder 911,1/15,North Carolina,1,1,1,0,"– In Jan. 2015 two men approached residents at a rural Guilford County (NC) home, saying they wanted to buy a lawn mower. However, one of the men fatally shot a resident, and the other resident ran and dialed 911 as sheriff’s deputies responded. Read more",call_453.mp3
454,https://web.archive.org/web/20150417085337/http://mp3.911dispatch.com.s3.amazonaws.com/longmont_pregnant_stabbing_911.mp3,Stabbing victim 911,3/15,Colorado,1,0,1,0,– In March 2015 a pregnant Longmont (Colo.) woman was stabbed by another woman. Michelle Wilkins dialed 911 and reacheed Longmont dispatcher,call_454.mp3
455,https://web.archive.org/web/20150417085345/http://mp3.911dispatch.com.s3.amazonaws.com/phoenix_burglary_shooting_911.mp3,Intruder shooting,9/14,Arizona,1,0,1,0,"– In September 2014 a Phoenix woman dialed 911 when an intruder broke down her door. She hid in a closet and armed herself with a handgun. When the burglar locates her, she shoots the man.",call_455.mp3
